Alert ID,Event ID,Update Number,Date,Affected,Header,Description
239260,112853,0,07/23/2023 04:33:00 AM,J,Hewes St-bound J trains are delayed while we remove debris from the tracks that caused a train's brakes to activate at Sutphin Blvd-Archer Av-JFK Airport.,"Planned Work Reminder:
There is no J service between Hewes St and Broad St while we conduct track maintenance."
239265,112856,0,07/23/2023 05:00:00 AM,1 | 2,Northbound 1 2 trains are running with delays after we requested NYPD assistance for people being disruptive on a train at Christopher St-Sheridan Sq.,
239266,112857,0,07/23/2023 05:02:00 AM,7,Flushing-Main St-bound 7 trains are delayed while we request EMS assistance for a person in need at Vernon Blvd-Jackson Av.,
239267,112858,0,07/23/2023 05:05:00 AM,A | H,A and Rockaway Park Shuttle trains are delayed in both directions in the Rockaways while the South Channel Bridge is open to allow marine traffic to pass.,
239272,112859,0,07/23/2023 05:36:00 AM,4,Southbound 4 trains are running with delays after we moved a train that had its brakes activated at Fordham Rd.,
239274,112861,0,07/23/2023 06:34:00 AM,1 | 2,Southbound 1 2 trains are delayed while we request EMS assistance for a person in need at Times Sq-42 St.,
239276,112862,0,07/23/2023 07:04:00 AM,A,Southbound A trains are delayed while we investigate why a train's brakes activated at Beach 36 St.,
239277,112863,0,07/23/2023 07:06:00 AM,6,Southbound 6 trains are delayed while we request NYPD assistance with someone being disruptive on a train at Cypress Av.,
239279,112864,0,07/23/2023 07:19:00 AM,4 | 6,Southbound 4 6 trains are delayed while NYPD responds to people being disruptive on a train at 33 St.,
239282,112865,0,07/23/2023 07:41:00 AM,4 | 6,Southbound 4 6 trains are delayed while we perform urgent track maintenance near 59 St.,
239284,112866,0,07/23/2023 08:01:00 AM,1 | 2,Northbound 1 2 trains are delayed while we investigate why a train's brakes were activated near 72 St.,
239291,112868,0,07/23/2023 09:13:00 AM,A,Northbound A trains are delayed while we investigate why a train's brakes were activated near Broad Channel.,
239294,112869,0,07/23/2023 09:31:00 AM,3,Southbound 3 trains are delayed while we remove a train car in need of cleaning from service at Crown Hts-Utica Av.,
239305,112875,0,07/23/2023 11:14:00 AM,A,Northbound A trains are running with delays after we removed a train from service that had a mechanical problem at Far Rockaway-Mott Av.,
239308,112877,0,07/23/2023 12:02:00 PM,F | G,Northbound F and Court Sq-bound G trains are delayed while we remove a train car in need of cleaning from service at Carroll St.,
239312,112879,0,07/23/2023 12:48:00 PM,2 | 5,Southbound 2 5 trains are delayed while we investigate a mechanical problem on a train at Intervale Av.,
239316,112881,0,07/23/2023 01:11:00 PM,7,Flushing-Main St - bound 7 trains are delayed while we request EMS for someone in need at 74 St-Broadway.,
239317,112882,0,07/23/2023 01:12:00 PM,A | H,A and Rockaway Park Shuttle trains are running with delays after the South Channel Bridge opened to allow marine traffic to pass.,
239324,112888,0,07/23/2023 02:10:00 PM,D | N,Northbound D N trains are running with delays after we addressed a door problem on a train at 55 St.,
239325,112889,0,07/23/2023 02:21:00 PM,J,J trains are delayed in both directions while we address a signal problem at Marcy Av.,
239328,112890,0,07/23/2023 04:50:00 PM,A | C | F,Southbound A C F trains are running with delays while we address a signal problem near Broadway-Lafayette St.,"Planned work reminder:

Southbound A C trains are running via the F line from W 4 St-Wash Sq to Jay St-MetroTech."
239331,112893,0,07/23/2023 05:10:00 PM,7,Main St-bound 7 trains are delayed while we investigate why a train's brakes activated near 69 St.,
239337,112897,0,07/23/2023 06:30:00 PM,Q,Southbound Q trains are delayed while we address a door problem on a train at Newkirk Plaza.,
239341,112900,0,07/23/2023 06:37:00 PM,A | D,Northbound A D trains are delayed while we investigate why a train's brakes activated near 125 St.,
239353,112904,0,07/23/2023 07:38:00 PM,7,Flushing-Main St-bound 7 trains are delayed while we investigate why a train's brakes were activated at Queensboro Plaza.,
239354,112905,0,07/23/2023 07:47:00 PM,6,Northbound 6 trains are running with delays after we requested NYPD assistance for people being disruptive on a train at 33 St.,
239357,112907,0,07/23/2023 08:01:00 PM,Q | R,Northbound Q R trains are delayed while we investigate a report of someone being disruptive on a train at 49 St.,
239362,112909,0,07/23/2023 08:09:00 PM,Q,Q trains are running with delays in both directions following multiple incidents in Manhattan and Brooklyn.,"What Happened?
We removed a train with a mechanical problem from service at Sheepshead Bay.
We investigated a report of someone being disruptive on a train at 49 St.
We addressed a signal problem near 14 St-Union Sq ."
239363,112910,0,07/23/2023 08:14:00 PM,N | R,Southbound N R trains are delayed while we investigate why a train's brakes activated near 14 St-Union Sq..,
239368,112913,0,07/23/2023 08:40:00 PM,L,L trains are delayed in both directions while we request EMS assistance for a person in need at 14 St-Union Sq.,
239372,112915,0,07/23/2023 09:01:00 PM,F | G,Coney Island-bound F and Church Av-bound G are running with delays after we investigated why a train's brakes activated at Smith-9 Sts.,
239375,112917,0,07/23/2023 09:38:00 PM,A | C | F,Southbound A C F trains are running with delays while we conduct planned work in Lower Manhattan.,"Planned work reminder:
Southbound A C trains are running on the F line from W 4 St-Wash Sq and Jay St-MetroTech."
239380,112921,0,07/23/2023 10:17:00 PM,F,Southbound F trains are running with delays after we requested NYPD assistance with people being disruptive at Avenue I.,
239384,112924,0,07/23/2023 11:52:00 PM,D,Southbound D trains are delayed while we investigate why a train's brakes were activated at 145 St.,
239394,112927,0,07/24/2023 01:55:00 AM,J,Northbound J trains are delayed while we investigate why a train's brakes were activated at Cypress Hills.,
239398,112928,0,07/24/2023 02:24:00 AM,L,Canarsie-Rockaway Pkwy-bound L trains are running with delays after we moved a train that had its brakes activated at 14 St-Union Sq.,"Planned Work Reminder

There is no L in Manhattan between 14 St-Union Sq and 8 Av in either direction."
239399,112929,0,07/24/2023 02:38:00 AM,A | H,A and Rockaway Park Shuttle trains are delayed in both directions while the South Channel Bridge is opened to allow marine traffic to pass.,
239403,112930,0,07/24/2023 03:45:00 AM,A | E,Southbound A E trains are running with delays after we investigated reports of an unauthorized person on the track near 23 St.,
239404,112931,0,07/24/2023 05:10:00 AM,N | R,Southbound N R trains are delayed while we investigate a door problem on a train at Jay St-MetroTech.,
239411,112935,0,07/24/2023 05:48:00 AM,E | F,Southbound E F trains are delayed while emergency teams respond to someone who was struck by a train at Steinway St.,
239413,112936,0,07/24/2023 05:55:00 AM,D,Northbound D trains are delayed while we conduct track maintenance near 34 St-Herald Sq.,
239414,112937,0,07/24/2023 05:57:00 AM,4,Southbound 4 trains are running with delays after someone pulled the brake cord on a train at Burnside Av.,
239423,112939,0,07/24/2023 07:19:00 AM,A | F,Southbound A F trains are running with delays after we moved a train that had its brake cord pulled by someone being disruptive near Broadway-Lafayette St.,"Planned Work Reminder:
Southbound A trains are running on the F line from W 4 St-Wash Sq to Jay St-MetroTech while we perform structural maintenance."
239426,112940,0,07/24/2023 07:39:00 AM,A,Northbound A trains are running with delays after we removed a train with a mechanical problem from service at Far Rockaway-Mott Av.,
239427,112941,0,07/24/2023 07:48:00 AM,N,Southbound N trains are delayed while we request NYPD assistance with someone being disruptive on a train at Canal St.,
239430,112942,0,07/24/2023 08:19:00 AM,4,Southbound 4 trains are delayed while we remove a train with a mechanical problem from service at Kingsbridge Rd.,
239525,112986,0,07/24/2023 11:27:00 AM,E,E are running with delays in both directions after we removed a train that was vandalized from service at Jamaica Center-Parsons/Archer.,
239532,112988,0,07/24/2023 11:41:00 AM,1,Southbound 1 trains are delayed while we request NYPD assistance with someone being disruptive at 116 St-Columbia University.,
239540,112989,0,07/24/2023 11:50:00 AM,N,Northbound N trains are running with delays after we addressed a mechanical problem on a train near 36 St.,
239572,112998,0,07/24/2023 12:41:00 PM,Q,Q trains are delayed in both directions while we remove a train with a mechanical problem from service at 57 St-7 Av.,
239578,112999,0,07/24/2023 12:46:00 PM,1,Northbound 1 trains are delayed while we troubleshoot a door problem on a train at Christopher St-Sheridan Sq.,
239596,113003,0,07/24/2023 12:57:00 PM,A,A trains are delayed in both directions while we investigate why a train's brakes activated near 168 St.,
239606,113004,0,07/24/2023 01:08:00 PM,M | R,Forest Hills-71 Av-bound M R trains are running with delays after we addressed a mechanical problem on a train at Elmhurst Av.,
239614,113007,0,07/24/2023 01:32:00 PM,F,Northbound F trains are delayed while we remove a train with a mechanical problem from service at Lexington Av/63 St.,
239619,113010,0,07/24/2023 02:01:00 PM,2 | 5,2 5 trains are delayed in both directions while we perform urgent switch maintenance near Flatbush Av-Brooklyn College.,"To ease congestion in Brooklyn:
The last stop on some southbound 2 trains will be Rector St (via the 1 line).
The last stop on some southbound 5 trains will be Bowling Green.

Listen for announcements to hear if your train will end its trip early."
239622,113012,0,07/24/2023 02:25:00 PM,J,Broad St-bound J trains are running with delays while we address a signal problem near Hewes St.,
239628,113014,0,07/24/2023 03:08:00 PM,B | D,Northbound B D trains are delayed while we investigate why a train's brakes were activated near W 4 St-Wash Sq.,
239630,113015,0,07/24/2023 03:26:00 PM,W,Northbound W trains are running with delays after we removed a train with a mechanical problem from service at Whitehall St-South Ferry.,
239631,113016,0,07/24/2023 03:41:00 PM,7,34 St-bound 7 trains are delayed while we request EMS assistance for someone on a train at 74 St-Broadway.,
239635,113018,0,07/24/2023 05:15:00 PM,4,4 trains are delayed in both directions while we address a switch problem near Woodlawn.,
239637,113019,0,07/24/2023 05:28:00 PM,B | D,Southbound B D trains are delayed while we remove a train car with a mechanical problem from service at W 4 St-Wash Sq.,
239640,113020,0,07/24/2023 05:50:00 PM,7,Flushing-Main St-bound 7 trains are delayed while we investigate why a train's brakes activated at Court Sq.,
239665,113041,0,07/24/2023 08:12:00 PM,7,Flushing-Main St-bound 7 trains are delayed while we request NYPD assistance for people being disruptive on a train at 33 St-Rawson St.,
239673,113047,0,07/24/2023 08:57:00 PM,6,Northbound 6 trains are running with delays after we moved a train that had its breaks activated at Canal St.,
239679,113050,0,07/24/2023 09:47:00 PM,7,7 trains are running with delays in both directions while we address a signal problem at 34 St-Hudson Yards.,
239680,113051,0,07/24/2023 10:01:00 PM,L,Canarsie-Rockaway Pkwy-bound L trains are delayed while we remove a train with a mechanical problem from service at Bedford Av.,
239693,113063,0,07/24/2023 10:33:00 PM,F | M,Brooklyn-bound F M trains are delayed while we investigate why a train's brakes activated near W 4 St-Wash Sq.,
239708,113073,0,07/24/2023 11:10:00 PM,2 | 5,2 5 trains are delayed in both directions while FDNY conducts an investigation at Flatbush Av-Brooklyn College.,
239717,113077,0,07/24/2023 11:39:00 PM,A,A trains are running with delays in both directions after we addressed a signal malfunction near Inwood-207 St.,
239718,113078,0,07/24/2023 11:41:00 PM,2 | 3,Northbound 2 3 trains are delayed while we investigate why a train's brakes activated at Nevins St.,
239723,113081,0,07/25/2023 12:17:00 AM,C,Southbound C trains are running with delays after NYPD responded to someone being disruptive on a train at 59 St-Columbus Circle.,
239728,113084,0,07/25/2023 02:16:00 AM,J,Jamaica Center-Parsons/Archer-bound J trains are running with delays after we investigated reports of someone being disruptive on a train at Bowery.,
239731,113086,0,07/25/2023 03:25:00 AM,D,Southbound D trains are delayed while we remove a train with a door problem from service at 42 St-Bryant Pk.,
239735,113088,0,07/25/2023 04:46:00 AM,6,Northbound 6 trains are delayed while we request EMS assistance for someone at 116 St.,
239737,113089,0,07/25/2023 04:50:00 AM,F,Northbound F trains are delayed while we investigate why a train's brakes activated near 47-50 Sts-Rockefeller Ctr.,
